ticker,zacks_x_ind_desc,comp_name,comp_name_2,country_code,market_val,pe_ratio_12m,price_per_sales,price_book,div_yield,cons_recom_curr,held_by_insiders_pct,held_by_institutions_pct,link,sector
MIRO,Medical - Biomedical and Genetics,miromatrix-medical,Miromatrix Medical,United States,68.49,0,2209.36,2.09,0,1,4.9,16.87,<a href='https://www.macrotrends.net/stocks/charts/MIRO/miromatrix-medical/stock-price-history'>Miromatrix Medical (MIRO)</a>,Medical
INZY,Medical - Biomedical and Genetics,inozyme-pharma,Inozyme Pharma,United States,67.86,0,0,0.5,0,1.43,9.72,76.35,<a href='https://www.macrotrends.net/stocks/charts/INZY/inozyme-pharma/stock-price-history'>Inozyme Pharma (INZY)</a>,Medical
INAB,Medical - Biomedical and Genetics,in8bio,IN8bio,United States,67.38,0,0,1.75,0,1,35.8,5.24,<a href='https://www.macrotrends.net/stocks/charts/INAB/in8bio/stock-price-history'>IN8bio (INAB)</a>,Medical
CDTX,Medical - Biomedical and Genetics,cidara-therapeutics,Cidara Therapeutics,United States,67.32,0,1.1,7.16,0,1,6.78,37.81,<a href='https://www.macrotrends.net/stocks/charts/CDTX/cidara-therapeutics/stock-price-history'>Cidara Therapeutics (CDTX)</a>,Medical
ADVM,Medical - Biomedical and Genetics,adverum-biotechnologies,Adverum Biotechnologies,United States,66.81,0,0,0.32,0,2,3.3,63.68,<a href='https://www.macrotrends.net/stocks/charts/ADVM/adverum-biotechnologies/stock-price-history'>Adverum Biotechnologies (ADVM)</a>,Medical
EYEN,Medical - Biomedical and Genetics,eyenovia,Eyenovia,United States,66.46,0,0,3.1,0,1,9.7,6.23,<a href='https://www.macrotrends.net/stocks/charts/EYEN/eyenovia/stock-price-history'>Eyenovia (EYEN)</a>,Medical
ANEB,Medical - Biomedical and Genetics,anebulo-pharmaceuticals,Anebulo Pharmaceuticals,United States,66.39,0,0,3.47,0,1,85.7,26.7,<a href='https://www.macrotrends.net/stocks/charts/ANEB/anebulo-pharmaceuticals/stock-price-history'>Anebulo Pharmaceuticals (ANEB)</a>,Medical
CRDF,Medical - Biomedical and Genetics,cardiff-oncology,Cardiff Oncology,United States,66.12,0,169.11,0.58,0,1,3.5,17.75,<a href='https://www.macrotrends.net/stocks/charts/CRDF/cardiff-oncology/stock-price-history'>Cardiff Oncology (CRDF)</a>,Medical
SPRO,Medical - Biomedical and Genetics,spero-therapeutics,Spero Therapeutics,United States,64.88,0,7.36,2,0,1.8,4.36,57.38,<a href='https://www.macrotrends.net/stocks/charts/SPRO/spero-therapeutics/stock-price-history'>Spero Therapeutics (SPRO)</a>,Medical
CGTX,Medical - Biomedical and Genetics,cognition-therapeutics,Cognition Therapeutics,United States,64.65,0,0,1.29,0,1,20.55,23.06,<a href='https://www.macrotrends.net/stocks/charts/CGTX/cognition-therapeutics/stock-price-history'>Cognition Therapeutics (CGTX)</a>,Medical
NCNA,Medical - Biomedical and Genetics,nucana,NuCana,United Kingdom,64.18,0,0,1.03,0,1.4,31.2,33.53,<a href='https://www.macrotrends.net/stocks/charts/NCNA/nucana/stock-price-history'>NuCana (NCNA)</a>,Medical
HOWL,Medical - Biomedical and Genetics,werewolf-therapeutics,Werewolf Therapeutics,United States,63.95,0,0,0.47,0,1,62.7,68.17,<a href='https://www.macrotrends.net/stocks/charts/HOWL/werewolf-therapeutics/stock-price-history'>Werewolf Therapeutics (HOWL)</a>,Medical
GNPX,Medical - Biomedical and Genetics,genprex,GENPREX,United States,63.87,0,0,2.32,0,0,10.58,9.09,<a href='https://www.macrotrends.net/stocks/charts/GNPX/genprex/stock-price-history'>GENPREX (GNPX)</a>,Medical
CKPT,Medical - Biomedical and Genetics,checkpoint-therapeutics,Checkpoint Therapeutics,United States,63.07,0,470.65,0,0,1,4.3,0,<a href='https://www.macrotrends.net/stocks/charts/CKPT/checkpoint-therapeutics/stock-price-history'>Checkpoint Therapeutics (CKPT)</a>,Medical
IMUX,Medical - Biomedical and Genetics,immunic,Immunic,United States,62.1,0,0,0.51,0,1.29,5,60.67,<a href='https://www.macrotrends.net/stocks/charts/IMUX/immunic/stock-price-history'>Immunic (IMUX)</a>,Medical
SYBX,Medical - Biomedical and Genetics,synlogic,Synlogic,United States,62.06,0,37.25,0.62,0,1,6.12,56.46,<a href='https://www.macrotrends.net/stocks/charts/SYBX/synlogic/stock-price-history'>Synlogic (SYBX)</a>,Medical
ENOB,Medical - Biomedical and Genetics,enochian-biosciences,Enochian BioSciences,United States,61.95,0,0,0.38,0,0,35.96,7.16,<a href='https://www.macrotrends.net/stocks/charts/ENOB/enochian-biosciences/stock-price-history'>Enochian BioSciences (ENOB)</a>,Medical
CRIS,Medical - Biomedical and Genetics,curis,Curis,United States,61.69,0,5.93,1.05,0,1.67,6.21,38.72,<a href='https://www.macrotrends.net/stocks/charts/CRIS/curis/stock-price-history'>Curis (CRIS)</a>,Medical
JSPR,Medical - Biomedical and Genetics,jasper-therapeutics,Jasper Therapeutics,United States,60.4,0,0,1.27,0,1,22,68.37,<a href='https://www.macrotrends.net/stocks/charts/JSPR/jasper-therapeutics/stock-price-history'>Jasper Therapeutics (JSPR)</a>,Medical
TLSA,Medical - Biomedical and Genetics,tiziana-life-sciences,Tiziana Life Sciences,United Kingdom,60.34,0,0,2.02,0,1,0,5.21,<a href='https://www.macrotrends.net/stocks/charts/TLSA/tiziana-life-sciences/stock-price-history'>Tiziana Life Sciences (TLSA)</a>,Medical
LTRN,Medical - Biomedical and Genetics,lantern-pharma,Lantern Pharma,United States,59.71,0,0,1.01,0,1,23,21.63,<a href='https://www.macrotrends.net/stocks/charts/LTRN/lantern-pharma/stock-price-history'>Lantern Pharma (LTRN)</a>,Medical
SPRB,Medical - Biomedical and Genetics,spruce-biosciences,Spruce Biosciences,United States,59.61,0,0,0.76,0,1.67,5.9,84.21,<a href='https://www.macrotrends.net/stocks/charts/SPRB/spruce-biosciences/stock-price-history'>Spruce Biosciences (SPRB)</a>,Medical
BCLI,Medical - Biomedical and Genetics,brainstorm-cell-therapeutics,Brainstorm Cell Therapeutics,United States,59.56,0,0,42.85,0,1,10.3,10.61,<a href='https://www.macrotrends.net/stocks/charts/BCLI/brainstorm-cell-therapeutics/stock-price-history'>Brainstorm Cell Therapeutics (BCLI)</a>,Medical
APTO,Medical - Biomedical and Genetics,aptose-biosciences,Aptose Biosciences,Canada,59.38,0,0,1.27,0,1.14,10.94,26.6,<a href='https://www.macrotrends.net/stocks/charts/APTO/aptose-biosciences/stock-price-history'>Aptose Biosciences (APTO)</a>,Medical
MBIO,Medical - Biomedical and Genetics,mustang-bio,Mustang Bio,United States,59.15,0,0,0.92,0,1,2,13.66,<a href='https://www.macrotrends.net/stocks/charts/MBIO/mustang-bio/stock-price-history'>Mustang Bio (MBIO)</a>,Medical
ORGS,Medical - Biomedical and Genetics,orgenesis,Orgenesis,United States,57.22,0,1.95,1.89,0,0,7.69,16.81,<a href='https://www.macrotrends.net/stocks/charts/ORGS/orgenesis/stock-price-history'>Orgenesis (ORGS)</a>,Medical
CADL,Medical - Biomedical and Genetics,candel-therapeutics,Candel Therapeutics,United States,57.21,0,461.37,1.1,0,1,44.3,21.05,<a href='https://www.macrotrends.net/stocks/charts/CADL/candel-therapeutics/stock-price-history'>Candel Therapeutics (CADL)</a>,Medical
AQB,Medical - Biomedical and Genetics,aquabounty-technologies,AquaBounty Technologies,United States,56.74,0,18.28,0.29,0,1,1.2,29.06,<a href='https://www.macrotrends.net/stocks/charts/AQB/aquabounty-technologies/stock-price-history'>AquaBounty Technologies (AQB)</a>,Medical
ALZN,Medical - Biomedical and Genetics,alzamend-neuro,Alzamend Neuro,United States,56.03,0,0,6.31,0,0,0,0.95,<a href='https://www.macrotrends.net/stocks/charts/ALZN/alzamend-neuro/stock-price-history'>Alzamend Neuro (ALZN)</a>,Medical
SLS,Medical - Biomedical and Genetics,galena-biopharma,Galena Biopharma,United States,55.9,0,0,4.44,0,1,1.1,10.65,<a href='https://www.macrotrends.net/stocks/charts/SLS/galena-biopharma/stock-price-history'>Galena Biopharma (SLS)</a>,Medical
ALGS,Medical - Biomedical and Genetics,aligos-therapeutics,Aligos Therapeutics,United States,55.66,0,5.18,0.46,0,2.2,14.8,64.53,<a href='https://www.macrotrends.net/stocks/charts/ALGS/aligos-therapeutics/stock-price-history'>Aligos Therapeutics (ALGS)</a>,Medical
BOLT,Medical - Biomedical and Genetics,bolt-biotherapeutics,Bolt Biotherapeutics,United States,54.99,0,11.39,0.29,0,1.67,22.9,71.13,<a href='https://www.macrotrends.net/stocks/charts/BOLT/bolt-biotherapeutics/stock-price-history'>Bolt Biotherapeutics (BOLT)</a>,Medical
UPTD,Medical - Biomedical and Genetics,tradeup-acquisition,TradeUP Acquisition,United States,54.43,0,0,0,0,0,21.43,64.46,<a href='https://www.macrotrends.net/stocks/charts/UPTD/tradeup-acquisition/stock-price-history'>TradeUP Acquisition (UPTD)</a>,Medical
BCEL,Medical - Biomedical and Genetics,atreca,Atreca,United States,53.52,0,0,0.56,0,1,9.6,40.2,<a href='https://www.macrotrends.net/stocks/charts/BCEL/atreca/stock-price-history'>Atreca (BCEL)</a>,Medical
ABEO,Medical - Biomedical and Genetics,abeona-therapeutics,Abeona Therapeutics,United States,52.56,0,0,1.52,0,1.67,2.4,37.69,<a href='https://www.macrotrends.net/stocks/charts/ABEO/abeona-therapeutics/stock-price-history'>Abeona Therapeutics (ABEO)</a>,Medical
EIGR,Medical - Biomedical and Genetics,eiger-biopharmaceuticals,Eiger BioPharmaceuticals,United States,52.01,0,3.68,0.66,0,1,7.4,69.08,<a href='https://www.macrotrends.net/stocks/charts/EIGR/eiger-biopharmaceuticals/stock-price-history'>Eiger BioPharmaceuticals (EIGR)</a>,Medical
PKBO,Medical - Biomedical and Genetics,peak-bio,Peak Bio,United States,51.35,0,0,0,0,1,19.9,64.41,<a href='https://www.macrotrends.net/stocks/charts/PKBO/peak-bio/stock-price-history'>Peak Bio (PKBO)</a>,Medical
LPTX,Medical - Biomedical and Genetics,leap-therapeutics,Leap Therapeutics,United States,50.99,0,33.99,0.73,0,1.33,12.5,37.44,<a href='https://www.macrotrends.net/stocks/charts/LPTX/leap-therapeutics/stock-price-history'>Leap Therapeutics (LPTX)</a>,Medical
EDSA,Medical - Biomedical and Genetics,edesa-biotech,Edesa Biotech,Canada,50.9,0,0,4.33,0,1,29.5,9.1,<a href='https://www.macrotrends.net/stocks/charts/EDSA/edesa-biotech/stock-price-history'>Edesa Biotech (EDSA)</a>,Medical
ACXP,Medical - Biomedical and Genetics,acurx-pharmaceuticals,Acurx Pharmaceuticals,United States,49.27,0,0,5.03,0,1,30.9,13.13,<a href='https://www.macrotrends.net/stocks/charts/ACXP/acurx-pharmaceuticals/stock-price-history'>Acurx Pharmaceuticals (ACXP)</a>,Medical
HOOK,Medical - Biomedical and Genetics,hookipa-pharma,HOOKIPA Pharma,United States,48.69,0,4.72,0.43,0,2,4.6,52.3,<a href='https://www.macrotrends.net/stocks/charts/HOOK/hookipa-pharma/stock-price-history'>HOOKIPA Pharma (HOOK)</a>,Medical
IMNM,Medical - Biomedical and Genetics,immunome,Immunome,United States,48.39,0,0,2.1,0,1,17.5,19.74,<a href='https://www.macrotrends.net/stocks/charts/IMNM/immunome/stock-price-history'>Immunome (IMNM)</a>,Medical
TCRX,Medical - Biomedical and Genetics,tscan-therapeutics,TScan Therapeutics,United States,47.92,0,3.6,0.41,0,1,5.3,48.21,<a href='https://www.macrotrends.net/stocks/charts/TCRX/tscan-therapeutics/stock-price-history'>TScan Therapeutics (TCRX)</a>,Medical
APLT,Medical - Biomedical and Genetics,applied-therapeutics,Applied Therapeutics,United States,47.58,0,0,4.94,0,1.67,17,62.94,<a href='https://www.macrotrends.net/stocks/charts/APLT/applied-therapeutics/stock-price-history'>Applied Therapeutics (APLT)</a>,Medical
GRTX,Medical - Biomedical and Genetics,galera-therapeutics,Galera Therapeutics,United States,47.17,0,0,0,0,2.5,8.6,36.45,<a href='https://www.macrotrends.net/stocks/charts/GRTX/galera-therapeutics/stock-price-history'>Galera Therapeutics (GRTX)</a>,Medical
SNSE,Medical - Biomedical and Genetics,sensei-biotherapeutics,Sensei Biotherapeutics,United States,47,0,0,0.41,0,1,19.9,20.59,<a href='https://www.macrotrends.net/stocks/charts/SNSE/sensei-biotherapeutics/stock-price-history'>Sensei Biotherapeutics (SNSE)</a>,Medical
CNTB,Medical - Biomedical and Genetics,connect-biopharma-holdings,Connect Biopharma Holdings,China,46.56,0,0,0.22,0,1.5,22.6,23.14,<a href='https://www.macrotrends.net/stocks/charts/CNTB/connect-biopharma-holdings/stock-price-history'>Connect Biopharma Holdings (CNTB)</a>,Medical
UBX,Medical - Biomedical and Genetics,unity-biotechnology,UNITY Biotechnology,United States,46.41,0,0,0.56,0,1,3.6,0,<a href='https://www.macrotrends.net/stocks/charts/UBX/unity-biotechnology/stock-price-history'>UNITY Biotechnology (UBX)</a>,Medical
ASLN,Medical - Biomedical and Genetics,aslan-pharmaceuticals,ASLAN Pharmaceuticals,Singapore,46.02,0,0,2.09,0,1,4.69,31.59,<a href='https://www.macrotrends.net/stocks/charts/ASLN/aslan-pharmaceuticals/stock-price-history'>ASLAN Pharmaceuticals (ASLN)</a>,Medical
BCDA,Medical - Biomedical and Genetics,biocardia,BioCardia,United States,45.9,0,34.64,9.93,0,1.67,23.3,9.17,<a href='https://www.macrotrends.net/stocks/charts/BCDA/biocardia/stock-price-history'>BioCardia (BCDA)</a>,Medical
NXTC,Medical - Biomedical and Genetics,nextcure,NextCure,United States,45.27,0,0,0.25,0,2.6,8.8,54.71,<a href='https://www.macrotrends.net/stocks/charts/NXTC/nextcure/stock-price-history'>NextCure (NXTC)</a>,Medical
SLDB,Medical - Biomedical and Genetics,solid-biosciences,Solid Biosciences,United States,45.21,0,3.06,0.32,0,2,14.79,0,<a href='https://www.macrotrends.net/stocks/charts/SLDB/solid-biosciences/stock-price-history'>Solid Biosciences (SLDB)</a>,Medical
COYA,Medical - Biomedical and Genetics,coya-therapeutics,Coya Therapeutics,United States,45.01,0,0,0,0,0,0,0,<a href='https://www.macrotrends.net/stocks/charts/COYA/coya-therapeutics/stock-price-history'>Coya Therapeutics (COYA)</a>,Medical
SNCE,Medical - Biomedical and Genetics,science-37-holdings,Science 37 Holdings,United States,44.45,0,0.6,0.28,0,2,4.4,50.85,<a href='https://www.macrotrends.net/stocks/charts/SNCE/science-37-holdings/stock-price-history'>Science 37 Holdings (SNCE)</a>,Medical
ACHL,Medical - Biomedical and Genetics,achilles-therapeutics,Achilles Therapeutics,United Kingdom,44.24,0,0,0.22,0,2.2,5.38,69.66,<a href='https://www.macrotrends.net/stocks/charts/ACHL/achilles-therapeutics/stock-price-history'>Achilles Therapeutics (ACHL)</a>,Medical
OKYO,Medical - Biomedical and Genetics,okyo-pharma,OKYO Pharma,,42.89,0,0,0,0,0,40.46,0.01,<a href='https://www.macrotrends.net/stocks/charts/OKYO/okyo-pharma/stock-price-history'>OKYO Pharma (OKYO)</a>,Medical
DMAC,Medical - Biomedical and Genetics,diamedica-therapeutics,DiaMedica Therapeutics,United States,42.84,0,0,1.22,0,1.5,5.6,28.09,<a href='https://www.macrotrends.net/stocks/charts/DMAC/diamedica-therapeutics/stock-price-history'>DiaMedica Therapeutics (DMAC)</a>,Medical
GLTO,Medical - Biomedical and Genetics,galecto,Galecto,Denmark,42.72,0,0,0.58,0,1,9.2,35.82,<a href='https://www.macrotrends.net/stocks/charts/GLTO/galecto/stock-price-history'>Galecto (GLTO)</a>,Medical
NBRV,Medical - Biomedical and Genetics,nabriva-therapeutics-ag,Nabriva Therapeutics AG,Ireland,41.67,0,1.17,1.6,0,4,1.63,0.23,<a href='https://www.macrotrends.net/stocks/charts/NBRV/nabriva-therapeutics-ag/stock-price-history'>Nabriva Therapeutics AG (NBRV)</a>,Medical
IDRA,Medical - Biomedical and Genetics,idera-pharmaceuticals,Idera Pharmaceuticals,United States,40.84,0,0,1.67,0,0,5.05,12.18,<a href='https://www.macrotrends.net/stocks/charts/IDRA/idera-pharmaceuticals/stock-price-history'>Idera Pharmaceuticals (IDRA)</a>,Medical
DYAI,Medical - Biomedical and Genetics,dyadic,Dyadic,United States,39.99,0,16,3.16,0,1,27,13.09,<a href='https://www.macrotrends.net/stocks/charts/DYAI/dyadic/stock-price-history'>Dyadic (DYAI)</a>,Medical
CRVS,Medical - Biomedical and Genetics,corvus-pharmaceuticals,Corvus Pharmaceuticals,United States,39.57,0,0,0.61,0,1,29.7,47.45,<a href='https://www.macrotrends.net/stocks/charts/CRVS/corvus-pharmaceuticals/stock-price-history'>Corvus Pharmaceuticals (CRVS)</a>,Medical
AKTX,Medical - Biomedical and Genetics,akari-therapeutics,Akari Therapeutics,United Kingdom,39.49,0,0,3.78,0,1,61.8,13.59,<a href='https://www.macrotrends.net/stocks/charts/AKTX/akari-therapeutics/stock-price-history'>Akari Therapeutics (AKTX)</a>,Medical
KALA,Medical - Biomedical and Genetics,kala-pharmaceuticals,Kala Pharmaceuticals,United States,39.48,0,6.87,0,0,1,14.33,0,<a href='https://www.macrotrends.net/stocks/charts/KALA/kala-pharmaceuticals/stock-price-history'>Kala Pharmaceuticals (KALA)</a>,Medical
EQ,Medical - Biomedical and Genetics,equillium,Equillium,United States,39.36,0,0,1.39,0,1,28.5,37.64,<a href='https://www.macrotrends.net/stocks/charts/EQ/equillium/stock-price-history'>Equillium (EQ)</a>,Medical
ELDN,Medical - Biomedical and Genetics,eledon-pharmaceuticals,Eledon Pharmaceuticals,United States,38.86,0,0,0.28,0,1,13.8,45.59,<a href='https://www.macrotrends.net/stocks/charts/ELDN/eledon-pharmaceuticals/stock-price-history'>Eledon Pharmaceuticals (ELDN)</a>,Medical
EVAX,Medical - Biomedical and Genetics,evaxion-biotech,Evaxion Biotech,Denmark,38.85,0,0,1.88,0,1,41.64,0.6,<a href='https://www.macrotrends.net/stocks/charts/EVAX/evaxion-biotech/stock-price-history'>Evaxion Biotech (EVAX)</a>,Medical
APGN,Medical - Biomedical and Genetics,apexigen,Apexigen,United States,38.61,0,0,3.71,0,1,19.2,28.88,<a href='https://www.macrotrends.net/stocks/charts/APGN/apexigen/stock-price-history'>Apexigen (APGN)</a>,Medical
TFFP,Medical - Biomedical and Genetics,tff-pharmaceuticals,TFF Pharmaceuticals,United States,38.28,0,196.31,1.56,0,1,4.6,16.46,<a href='https://www.macrotrends.net/stocks/charts/TFFP/tff-pharmaceuticals/stock-price-history'>TFF Pharmaceuticals (TFFP)</a>,Medical
CMRA,Medical - Biomedical and Genetics,comera-life-sciences-holdings,Comera Life Sciences Holdings,United States,37.71,0,0,0,0,0,4.5,2.94,<a href='https://www.macrotrends.net/stocks/charts/CMRA/comera-life-sciences-holdings/stock-price-history'>Comera Life Sciences Holdings (CMRA)</a>,Medical
MDNA,Medical - Biomedical and Genetics,medicenna-therapeutics,Medicenna Therapeutics,Canada,37.54,0,0,1.8,0,1,0,19.68,<a href='https://www.macrotrends.net/stocks/charts/MDNA/medicenna-therapeutics/stock-price-history'>Medicenna Therapeutics (MDNA)</a>,Medical
AVRO,Medical - Biomedical and Genetics,avrobio,AVROBIO,United States,37.21,0,0,0.38,0,1.8,6.4,55.74,<a href='https://www.macrotrends.net/stocks/charts/AVRO/avrobio/stock-price-history'>AVROBIO (AVRO)</a>,Medical
NYMX,Medical - Biomedical and Genetics,nymox-pharmaceutical,Nymox Pharmaceutical,Canada,37.12,0,0,0,0,0,54,0.78,<a href='https://www.macrotrends.net/stocks/charts/NYMX/nymox-pharmaceutical/stock-price-history'>Nymox Pharmaceutical (NYMX)</a>,Medical
CNSP,Medical - Biomedical and Genetics,cns-pharmaceuticals,CNS Pharmaceuticals,United States,36.56,0,0,4.36,0,0,8.6,9.77,<a href='https://www.macrotrends.net/stocks/charts/CNSP/cns-pharmaceuticals/stock-price-history'>CNS Pharmaceuticals (CNSP)</a>,Medical
TCON,Medical - Biomedical and Genetics,tracon-pharmaceuticals,TRACON Pharmaceuticals,United States,36.1,0,0,0,0,1,3.54,46.04,<a href='https://www.macrotrends.net/stocks/charts/TCON/tracon-pharmaceuticals/stock-price-history'>TRACON Pharmaceuticals (TCON)</a>,Medical
ABIO,Medical - Biomedical and Genetics,arca-biopharma,ARCA Biopharma,United States,35.88,0,0,0.84,0,0,20.3,15.42,<a href='https://www.macrotrends.net/stocks/charts/ABIO/arca-biopharma/stock-price-history'>ARCA Biopharma (ABIO)</a>,Medical
PMN,Medical - Biomedical and Genetics,promis-neurosciences,Promis Neurosciences,Canada,34.83,0,0,47.72,0,0,0,12.81,<a href='https://www.macrotrends.net/stocks/charts/PMN/promis-neurosciences/stock-price-history'>Promis Neurosciences (PMN)</a>,Medical
HEPA,Medical - Biomedical and Genetics,hepion-pharmaceuticals,Hepion Pharmaceuticals,United States,34.81,0,0,0.6,0,1,0.15,9.37,<a href='https://www.macrotrends.net/stocks/charts/HEPA/hepion-pharmaceuticals/stock-price-history'>Hepion Pharmaceuticals (HEPA)</a>,Medical
MBRX,Medical - Biomedical and Genetics,moleculin-biotech,Moleculin Biotech,United States,34.45,0,0,0.59,0,1,3.7,10.43,<a href='https://www.macrotrends.net/stocks/charts/MBRX/moleculin-biotech/stock-price-history'>Moleculin Biotech (MBRX)</a>,Medical
PLUR,Medical - Biomedical and Genetics,pluri,Pluri,Israel,34.29,0,0,1.27,0,0,5.4,2.81,<a href='https://www.macrotrends.net/stocks/charts/PLUR/pluri/stock-price-history'>Pluri (PLUR)</a>,Medical
LUMO,Medical - Biomedical and Genetics,lumos-pharma,Lumos Pharma,United States,33.42,0,27.15,0.49,0,1.33,21.2,30.53,<a href='https://www.macrotrends.net/stocks/charts/LUMO/lumos-pharma/stock-price-history'>Lumos Pharma (LUMO)</a>,Medical
MNPR,Medical - Biomedical and Genetics,monopar-therapeutics,Monopar Therapeutics,United States,33.33,0,0,2.62,0,1,41.2,1.55,<a href='https://www.macrotrends.net/stocks/charts/MNPR/monopar-therapeutics/stock-price-history'>Monopar Therapeutics (MNPR)</a>,Medical
FRLN,Medical - Biomedical and Genetics,freeline-therapeutics-holdings,Freeline Therapeutics Holdings,United Kingdom,32.96,0,0,0.48,0,1,1.9,58.41,<a href='https://www.macrotrends.net/stocks/charts/FRLN/freeline-therapeutics-holdings/stock-price-history'>Freeline Therapeutics Holdings (FRLN)</a>,Medical
GTBP,Medical - Biomedical and Genetics,gt-biopharma,GT Biopharma,United States,32.51,0,0,1.95,0,2.33,6.1,7.62,<a href='https://www.macrotrends.net/stocks/charts/GTBP/gt-biopharma/stock-price-history'>GT Biopharma (GTBP)</a>,Medical
ABVC,Medical - Biomedical and Genetics,abvc-biopharma,ABVC BioPharma,United States,31.98,0,0,5.62,0,3,43.4,1.99,<a href='https://www.macrotrends.net/stocks/charts/ABVC/abvc-biopharma/stock-price-history'>ABVC BioPharma (ABVC)</a>,Medical
BNOX,Medical - Biomedical and Genetics,bionomics,Bionomics,Australia,31.25,0,0,0.52,0,1.67,1.5,2.73,<a href='https://www.macrotrends.net/stocks/charts/BNOX/bionomics/stock-price-history'>Bionomics (BNOX)</a>,Medical
AGLE,Medical - Biomedical and Genetics,aeglea-biotherapeutics,Aeglea BioTherapeutics,United States,31.05,0,5.35,0.46,0,1.8,6.5,78.01,<a href='https://www.macrotrends.net/stocks/charts/AGLE/aeglea-biotherapeutics/stock-price-history'>Aeglea BioTherapeutics (AGLE)</a>,Medical
EVGN,Medical - Biomedical and Genetics,evogene,Evogene,Israel,30.89,0,23.29,0.81,0,1,0,3.53,<a href='https://www.macrotrends.net/stocks/charts/EVGN/evogene/stock-price-history'>Evogene (EVGN)</a>,Medical
VTGN,Medical - Biomedical and Genetics,vistagen-therapeutics,VistaGen Therapeutics,United States,30.67,0,28.8,1.04,0,3,4.01,27.29,<a href='https://www.macrotrends.net/stocks/charts/VTGN/vistagen-therapeutics/stock-price-history'>VistaGen Therapeutics (VTGN)</a>,Medical
STSA,Medical - Biomedical and Genetics,satsuma-pharmaceuticals,Satsuma Pharmaceuticals,United States,30.39,0,0,0.42,0,2,31.2,93.26,<a href='https://www.macrotrends.net/stocks/charts/STSA/satsuma-pharmaceuticals/stock-price-history'>Satsuma Pharmaceuticals (STSA)</a>,Medical
PXMD,Medical - Biomedical and Genetics,paxmedica,PaxMedica,United States,29.73,0,0,12.18,0,0,57.9,0,<a href='https://www.macrotrends.net/stocks/charts/PXMD/paxmedica/stock-price-history'>PaxMedica (PXMD)</a>,Medical
RNXT,Medical - Biomedical and Genetics,renovorx,RenovoRx,United States,29.58,0,0,3.63,0,1,9.02,13.56,<a href='https://www.macrotrends.net/stocks/charts/RNXT/renovorx/stock-price-history'>RenovoRx (RNXT)</a>,Medical
MGTA,Medical - Biomedical and Genetics,magenta-therapeutics,Magenta Therapeutics,United States,29.36,0,0,0.23,0,1.5,11.56,76.68,<a href='https://www.macrotrends.net/stocks/charts/MGTA/magenta-therapeutics/stock-price-history'>Magenta Therapeutics (MGTA)</a>,Medical
SABS,Medical - Biomedical and Genetics,sab-biotherapeutics,SAB Biotherapeutics,United States,29.26,0,0.89,0.96,0,1,42,20.94,<a href='https://www.macrotrends.net/stocks/charts/SABS/sab-biotherapeutics/stock-price-history'>SAB Biotherapeutics (SABS)</a>,Medical
IMMX,Medical - Biomedical and Genetics,immix-biopharma,Immix Biopharma,United States,29.25,0,0,1.74,0,0,51.3,2.15,<a href='https://www.macrotrends.net/stocks/charts/IMMX/immix-biopharma/stock-price-history'>Immix Biopharma (IMMX)</a>,Medical
GLS,Medical - Biomedical and Genetics,gelesis-holdings,Gelesis Holdings,United States,29.11,0,0,0,0,0,0,16.71,<a href='https://www.macrotrends.net/stocks/charts/GLS/gelesis-holdings/stock-price-history'>Gelesis Holdings (GLS)</a>,Medical
ANGN,Medical - Biomedical and Genetics,angion-biomedica,Angion Biomedica,United States,28.9,0,0.97,0.58,0,3,19.7,17,<a href='https://www.macrotrends.net/stocks/charts/ANGN/angion-biomedica/stock-price-history'>Angion Biomedica (ANGN)</a>,Medical
NMTR,Medical - Biomedical and Genetics,9-meters-biopharma,9 Meters Biopharma,United States,28.63,0,0,2.13,0,1.4,2.4,0,<a href='https://www.macrotrends.net/stocks/charts/NMTR/9-meters-biopharma/stock-price-history'>9 Meters Biopharma (NMTR)</a>,Medical
ATNX,Medical - Biomedical and Genetics,athenex,Athenex,United States,28.25,0,0.24,3.9,0,2,9.2,30.48,<a href='https://www.macrotrends.net/stocks/charts/ATNX/athenex/stock-price-history'>Athenex (ATNX)</a>,Medical
VCNX,Medical - Biomedical and Genetics,vaccinex,Vaccinex,United States,27.72,0,0,4.39,0,0,47.6,68.02,<a href='https://www.macrotrends.net/stocks/charts/VCNX/vaccinex/stock-price-history'>Vaccinex (VCNX)</a>,Medical
ARDS,Medical - Biomedical and Genetics,aridis-pharmaceuticals,Aridis Pharmaceuticals,United States,27.67,0,11.3,0,0,1.67,12.9,10.89,<a href='https://www.macrotrends.net/stocks/charts/ARDS/aridis-pharmaceuticals/stock-price-history'>Aridis Pharmaceuticals (ARDS)</a>,Medical
AXLA,Medical - Biomedical and Genetics,axcella-health,Axcella Health,United States,27.47,0,0,0,0,1.8,6.5,71.05,<a href='https://www.macrotrends.net/stocks/charts/AXLA/axcella-health/stock-price-history'>Axcella Health (AXLA)</a>,Medical
ENTX,Medical - Biomedical and Genetics,entera-bio,Entera Bio,Israel,27.36,0,96.01,1.91,0,1,5.15,20.12,<a href='https://www.macrotrends.net/stocks/charts/ENTX/entera-bio/stock-price-history'>Entera Bio (ENTX)</a>,Medical
